"cruise"	"ship"	"ship_code"	"sample_number"	"time_UTC"	"lat_degN"	"lon_degE"	"start_temp_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_deg"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_lat_degN"	"stop_lon_degE"	"stop_temp_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_deg"	"stop_pump_speed_M3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"resorted"	"Year"	"date"
199803	"DAVID STARR JORDAN"	"JD"	113	1998-02-21 06:03:28	34.0736	-119.0561	15.377	33.121	3.44	263.3816	0.64	1998-02-21 06:04:14	34.0737	-119.0562	15.393	33.114	2.42	256.3719	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	113	1997-07-05 21:04:14	31.2115	-122.4351	17.834	33.224	13.05	0.4348	0.64	1997-07-05 21:34:12	31.246	-122.3609	17.324	33.135	15.07	359.7731	0.64	0	0	0	0	NA	23	"t"	"1997"	"1997-07-05"
199804	"DAVID STARR JORDAN"	"JD"	113	1998-04-07 05:30:19	31.2984	-122.2249	15.869	32.628	14.27	299.6141	0.64	1998-04-07 06:00:01	31.3371	-122.1464	15.821	32.679	15.57	296.4863	0.64	0	0	0	0	0	130	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	114	1998-02-21 06:17:13	34.0775	-119.0653	15.033	32.463	4.88	292.3781	0.64	1998-02-21 06:18:31	34.0776	-119.0652	15.036	32.416	4.61	295.0541	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	114	1997-07-05 21:34:12	31.246	-122.3609	17.324	33.135	15.07	359.7731	0.64	1997-07-05 22:04:12	31.2821	-122.2884	17.52	33.134	16.31	357.2058	0.64	0	0	0	0	NA	19	"t"	"1997"	"1997-07-05"
199802	"DAVID STARR JORDAN"	"JD"	114	1998-01-27 21:27:30	31.4124	-121.9863	16.237	33.355	5.63	308.8459	0.64	1998-01-27 22:00:06	31.4571	-121.8976	16.072	33.393	4.61	308.3795	0.64	0	0	NA	0	2	1	"t"	"1998"	"1998-01-27"
199804	"DAVID STARR JORDAN"	"JD"	114	1998-04-07 06:00:01	31.3371	-122.1464	15.821	32.679	15.57	296.4863	0.64	1998-04-07 06:30:01	31.3801	-122.0648	15.675	32.636	17.28	292.4148	0.64	0	0	0	0	0	75	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	115	1998-02-21 06:34:52	34.0807	-119.0736	15.108	31.985	10	337.3604	0.64	1998-02-21 06:35:44	34.0808	-119.0734	15.167	32.235	9.89	336.4896	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199802	"DAVID STARR JORDAN"	"JD"	115	1998-01-27 22:00:06	31.4571	-121.8976	16.072	33.393	4.61	308.3795	0.64	1998-01-27 22:30:08	31.5029	-121.8168	16.165	33.331	5.92	304.6279	0.64	0	0	NA	0	1	0	"t"	"1998"	"1998-01-27"
199804	"DAVID STARR JORDAN"	"JD"	115	1998-04-07 06:30:01	31.3801	-122.0648	15.675	32.636	17.28	292.4148	0.64	1998-04-07 06:57:02	31.4178	-121.991	15.919	32.696	13.77	293.8362	0.64	0	0	0	0	0	29	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	115	1997-07-05 22:04:12	31.2821	-122.2884	17.52	33.134	16.31	357.2058	0.64	1997-07-05 22:34:11	31.3172	-122.2115	17.698	33.159	16.21	353.0965	0.64	0	0	0	0	NA	26	"t"	"1997"	"1997-07-05"
199803	"DAVID STARR JORDAN"	"JD"	116	1998-02-21 06:56:06	34.0841	-119.0831	15.272	32.212	13.3	347.5175	0.64	1998-02-21 06:57:46	34.0839	-119.0829	15.293	32.349	11.75	353.7333	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199804	"DAVID STARR JORDAN"	"JD"	116	1998-04-07 08:41:03	31.4188	-121.9986	15.882	32.711	15.61	304.647	0.64	1998-04-07 09:00:04	31.4444	-121.9453	15.958	32.748	16.88	299.1151	0.64	0	0	0	0	0	15	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	116	1997-07-05 22:34:11	31.3172	-122.2115	17.698	33.159	16.21	353.0965	0.64	1997-07-05 23:04:12	31.3499	-122.1329	17.662	33.162	17.27	351.1093	0.64	0	0	0	0	NA	10	"t"	"1997"	"1997-07-05"
199802	"DAVID STARR JORDAN"	"JD"	116	1998-01-27 22:30:08	31.5029	-121.8168	16.165	33.331	5.92	304.6279	0.64	1998-01-27 23:00:08	31.5461	-121.7348	16.111	33.355	8.53	301.3647	0.64	0	0	NA	0	1	1	"t"	"1998"	"1998-01-27"
199802	"DAVID STARR JORDAN"	"JD"	117	1998-01-27 23:00:08	31.5461	-121.7348	16.111	33.355	8.53	301.3647	0.64	1998-01-27 23:30:08	31.5872	-121.6503	16.071	33.351	7.12	296.9828	0.64	0	0	NA	0	2	2	"t"	"1998"	"1998-01-27"
199803	"DAVID STARR JORDAN"	"JD"	117	1998-02-21 07:11:53	34.0766	-119.0877	15.383	32.845	11.82	349.4357	0.64	1998-02-21 07:20:06	34.0754	-119.0872	15.514	32.982	14.26	345.906	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199804	"DAVID STARR JORDAN"	"JD"	117	1998-04-07 09:00:04	31.4444	-121.9453	15.958	32.748	16.88	299.1151	0.64	1998-04-07 09:30:03	31.4849	-121.8589	15.853	32.707	17.75	303.2521	0.64	0	0	0	0	0	28	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	117	1997-07-05 23:04:12	31.3499	-122.1329	17.662	33.162	17.27	351.1093	0.64	1997-07-05 23:34:12	31.3881	-122.0591	17.283	33.136	18.87	347.4838	0.64	0	0	0	0	NA	2	"t"	"1997"	"1997-07-05"
199804	"DAVID STARR JORDAN"	"JD"	118	1998-04-07 09:30:03	31.4849	-121.8589	15.853	32.707	17.75	303.2521	0.64	1998-04-07 10:00:03	31.5252	-121.7727	15.721	32.648	15.18	311.9488	0.64	0	0	0	0	0	29	"t"	"1998"	"1998-04-07"
199802	"DAVID STARR JORDAN"	"JD"	118	1998-01-27 23:30:08	31.5872	-121.6503	16.071	33.351	7.12	296.9828	0.64	1998-01-28 00:00:08	31.6283	-121.5674	16.152	33.364	6.07	295.6554	0.64	0	0	NA	0	0	2	"t"	"1998"	"1998-01-27"
199803	"DAVID STARR JORDAN"	"JD"	118	1998-02-21 07:37:12	34.0739	-119.0762	15.332	32.91	7.01	344.1511	0.64	1998-02-21 07:39:18	34.0739	-119.0759	15.364	32.918	6.08	344.8219	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	118	1997-07-05 23:34:12	31.3881	-122.0591	17.283	33.136	18.87	347.4838	0.64	1997-07-06 00:02:12	31.4192	-121.9875	17.544	33.112	18.63	347.0084	0.64	0	0	0	0	NA	4	"t"	"1997"	"1997-07-05"
199803	"DAVID STARR JORDAN"	"JD"	119	1998-02-21 07:56:26	34.0696	-119.0665	15.305	33.035	2.92	92.7738	0.64	1998-02-21 07:58:51	34.0698	-119.0665	15.161	32.935	2.66	94.5011	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199802	"DAVID STARR JORDAN"	"JD"	119	1998-01-28 00:00:08	31.6283	-121.5674	16.152	33.364	6.07	295.6554	0.64	1998-01-28 00:30:08	31.6698	-121.4827	16.052	33.37	7.92	288.0135	0.64	0	0	NA	0	1	0	"t"	"1998"	"1998-01-28"
199804	"DAVID STARR JORDAN"	"JD"	119	1998-04-07 10:00:03	31.5252	-121.7727	15.721	32.648	15.18	311.9488	0.64	1998-04-07 10:30:11	31.5664	-121.688	16.148	32.75	17.23	326.3484	0.64	0	0	0	0	0	29	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	119	1997-07-06 03:04:10	31.458	-121.9626	17.752	33.167	16.82	340.7353	0.64	1997-07-06 03:34:09	31.4898	-121.8823	17.051	33.149	16.5	347.1392	0.64	0	0	0	0	NA	3	"t"	"1997"	"1997-07-06"
199804	"DAVID STARR JORDAN"	"JD"	120	1998-04-07 10:30:11	31.5664	-121.688	16.148	32.75	17.23	326.3484	0.64	1998-04-07 11:00:03	31.6069	-121.605	16.285	32.837	19.53	332.1057	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	120	1998-02-21 08:16:42	34.0676	-119.0596	14.979	32.796	1.45	68.6414	0.64	1998-02-21 08:19:02	34.0677	-119.0596	15.014	32.76	1.1	82.8966	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	120	1997-07-06 03:34:09	31.4898	-121.8823	17.051	33.149	16.5	347.1392	0.64	1997-07-06 04:04:11	31.5238	-121.808	17.077	33.111	14.85	341.275	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-06"
199802	"DAVID STARR JORDAN"	"JD"	120	1998-01-28 00:30:08	31.6698	-121.4827	16.052	33.37	7.92	288.0135	0.64	1998-01-28 01:00:08	31.713	-121.399	16.196	33.399	9.95	282.4118	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-28"
199802	"DAVID STARR JORDAN"	"JD"	121	1998-01-28 01:00:08	31.713	-121.399	16.196	33.399	9.95	282.4118	0.64	1998-01-28 01:30:08	31.7519	-121.3159	16.005	33.371	7.35	271.9814	0.64	0	0	NA	0	1	1	"t"	"1998"	"1998-01-28"
199803	"DAVID STARR JORDAN"	"JD"	121	1998-02-21 08:35:09	34.0624	-119.0498	15.427	33.206	4.95	304.8205	0.64	1998-02-21 08:37:27	34.0623	-119.0494	15.428	33.208	6.05	316.192	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199804	"DAVID STARR JORDAN"	"JD"	121	1998-04-07 11:00:03	31.6069	-121.605	16.285	32.837	19.53	332.1057	0.64	1998-04-07 11:30:02	31.6486	-121.5233	16.153	32.796	16.03	324.5064	0.64	0	0	0	0	0	26	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	121	1997-07-06 04:04:11	31.5238	-121.808	17.077	33.111	14.85	341.275	0.64	1997-07-06 04:34:12	31.5567	-121.7319	17.186	33.098	16.8	341.4098	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-06"
199804	"DAVID STARR JORDAN"	"JD"	122	1998-04-07 11:30:02	31.6486	-121.5233	16.153	32.796	16.03	324.5064	0.64	1998-04-07 12:00:03	31.6897	-121.4397	16.205	32.8	17.35	318.7079	0.64	0	0	0	0	0	15	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	122	1998-02-21 08:53:04	34.0593	-119.0382	15.343	33.21	3.8	321.5233	0.64	1998-02-21 08:55:35	34.059	-119.0379	15.351	33.204	4.84	334.3103	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	122	1997-07-06 04:34:12	31.5567	-121.7319	17.186	33.098	16.8	341.4098	0.64	1997-07-06 05:04:12	31.5893	-121.6548	16.9	33.278	17.34	340.8484	0.64	0	0	0	0	NA	3	"t"	"1997"	"1997-07-06"
199802	"DAVID STARR JORDAN"	"JD"	122	1998-01-28 03:31:29	31.7726	-121.3282	15.93	33.36	6.54	293.8307	0.64	1998-01-28 04:00:06	31.8107	-121.2434	16.526	33.454	6.97	291.8558	0.64	0	0	NA	0	1	0	"t"	"1998"	"1998-01-28"
199803	"DAVID STARR JORDAN"	"JD"	123	1998-02-21 09:07:50	34.0558	-119.031	15.35	33.169	4.26	18.4726	0.64	1998-02-21 09:10:23	34.0555	-119.0308	15.384	33.171	3.44	30.1041	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199802	"DAVID STARR JORDAN"	"JD"	123	1998-01-28 04:00:06	31.8107	-121.2434	16.526	33.454	6.97	291.8558	0.64	1998-01-28 04:30:08	31.8513	-121.1529	16.449	33.42	6.57	295.5107	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-28"
199804	"DAVID STARR JORDAN"	"JD"	123	1998-04-07 12:00:03	31.6897	-121.4397	16.205	32.8	17.35	318.7079	0.64	1998-04-07 12:30:03	31.7307	-121.3563	16.155	32.792	21.08	318.5842	0.64	0	0	0	0	0	11	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	123	1997-07-06 05:04:12	31.5893	-121.6548	16.9	33.278	17.34	340.8484	0.64	1997-07-06 05:34:11	31.6255	-121.5783	16.791	33.242	17.68	339.9963	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-06"
199804	"DAVID STARR JORDAN"	"JD"	124	1998-04-07 12:30:03	31.7307	-121.3563	16.155	32.792	21.08	318.5842	0.64	1998-04-07 12:45:14	31.752	-121.3154	16.187	32.829	19.8	319.6924	0.64	0	0	0	0	0	8	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	124	1998-02-21 09:24:19	34.0532	-119.0217	15.453	33.223	7.45	14.1668	0.64	1998-02-21 09:26:50	34.053	-119.0214	15.458	33.234	7.49	13.7523	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	124	1997-07-06 05:34:11	31.6255	-121.5783	16.791	33.242	17.68	339.9963	0.64	1997-07-06 06:04:12	31.6607	-121.5017	16.84	33.262	18.07	338.1285	0.64	0	0	0	0	NA	3	"t"	"1997"	"1997-07-06"
199802	"DAVID STARR JORDAN"	"JD"	124	1998-01-28 04:30:08	31.8513	-121.1529	16.449	33.42	6.57	295.5107	0.64	1998-01-28 05:00:07	31.8899	-121.0652	16.638	33.483	8.15	300.3922	0.64	0	0	NA	0	0	2	"t"	"1998"	"1998-01-28"
199803	"DAVID STARR JORDAN"	"JD"	125	1998-02-21 09:40:13	34.0493	-119.0124	15.481	33.269	8.26	0.8541	0.64	1998-02-21 09:42:30	34.0492	-119.0119	15.486	33.27	8.67	354.8113	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199802	"DAVID STARR JORDAN"	"JD"	125	1998-01-28 05:00:07	31.8899	-121.0652	16.638	33.483	8.15	300.3922	0.64	1998-01-28 05:30:08	31.9287	-120.9795	16.556	33.455	10.42	298.4382	0.64	0	0	NA	0	0	2	"t"	"1998"	"1998-01-28"
199804	"DAVID STARR JORDAN"	"JD"	125	1998-04-07 14:25:03	31.767	-121.3098	16.19	32.824	20.55	340.0798	0.64	1998-04-07 15:00:04	31.8144	-121.2132	16.105	32.812	18.96	326.7769	0.64	0	0	0	0	0	22	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	125	1997-07-06 06:04:12	31.6607	-121.5017	16.84	33.262	18.07	338.1285	0.64	1997-07-06 06:34:12	31.6954	-121.4254	16.849	33.234	20.88	341.5526	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-06"
199804	"DAVID STARR JORDAN"	"JD"	126	1998-04-07 15:00:04	31.8144	-121.2132	16.105	32.812	18.96	326.7769	0.64	1998-04-07 15:30:02	31.8529	-121.1294	15.87	32.723	21.8	315.7526	0.64	0	0	0	0	0	10	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	126	1998-02-21 09:56:38	34.0461	-119.0023	15.427	33.213	8.22	350.0068	0.64	1998-02-21 09:58:57	34.0459	-119.0018	15.434	33.197	8.28	339.8713	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	126	1997-07-06 06:34:12	31.6954	-121.4254	16.849	33.234	20.88	341.5526	0.64	1997-07-06 07:04:12	31.7347	-121.3521	16.855	33.29	20.29	343.7818	0.64	0	0	0	0	NA	3	"t"	"1997"	"1997-07-06"
199802	"DAVID STARR JORDAN"	"JD"	126	1998-01-28 05:30:08	31.9287	-120.9795	16.556	33.455	10.42	298.4382	0.64	1998-01-28 06:00:08	31.9698	-120.8975	16.605	33.457	9.53	314.8725	0.64	0	0	NA	0	0	4	"t"	"1998"	"1998-01-28"
199803	"DAVID STARR JORDAN"	"JD"	127	1998-02-21 10:12:39	34.0428	-118.995	15.382	33.133	5.19	343.5962	0.64	1998-02-21 10:14:58	34.0427	-118.9945	15.405	33.154	5.5	348.2828	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199802	"DAVID STARR JORDAN"	"JD"	127	1998-01-28 06:00:08	31.9698	-120.8975	16.605	33.457	9.53	314.8725	0.64	1998-01-28 06:30:07	32.007	-120.8103	16.565	33.456	8.73	297.7852	0.64	0	0	NA	0	0	2	"t"	"1998"	"1998-01-28"
199804	"DAVID STARR JORDAN"	"JD"	127	1998-04-07 15:30:02	31.8529	-121.1294	15.87	32.723	21.8	315.7526	0.64	1998-04-07 16:00:04	31.8909	-121.0465	15.911	32.742	20.04	331.2556	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	127	1997-07-06 07:04:12	31.7347	-121.3521	16.855	33.29	20.29	343.7818	0.64	1997-07-06 07:19:12	31.7516	-121.3147	16.882	33.313	18.98	338.4828	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-06"
199804	"DAVID STARR JORDAN"	"JD"	128	1998-04-07 16:00:04	31.8909	-121.0465	15.911	32.742	20.04	331.2556	0.64	1998-04-07 16:30:03	31.9298	-120.9632	15.89	32.745	19.04	319.619	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	128	1998-02-21 10:29:35	34.0396	-118.9838	15.551	33.261	2.3	7.7451	0.64	1998-02-21 10:31:47	34.0395	-118.9836	15.563	33.256	2.66	7.8916	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	128	1997-07-06 09:08:18	31.7463	-121.3251	16.89	33.307	19.99	332.7141	0.64	1997-07-06 09:34:14	31.7697	-121.2789	16.812	33.309	19.89	332.0674	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-06"
199802	"DAVID STARR JORDAN"	"JD"	128	1998-01-28 06:30:07	32.007	-120.8103	16.565	33.456	8.73	297.7852	0.64	1998-01-28 07:00:06	32.0458	-120.7227	16.606	33.456	9.52	304.7295	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-28"
199802	"DAVID STARR JORDAN"	"JD"	129	1998-01-28 07:00:06	32.0458	-120.7227	16.606	33.456	9.52	304.7295	0.64	1998-01-28 07:30:07	32.085	-120.6397	16.438	33.465	10.04	319.6479	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-28"
199803	"DAVID STARR JORDAN"	"JD"	129	1998-02-21 10:45:07	34.0359	-118.9748	15.63	33.286	4.72	1.615	0.64	1998-02-21 10:47:21	34.0358	-118.9747	15.619	33.274	5.17	1.7965	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199804	"DAVID STARR JORDAN"	"JD"	129	1998-04-07 16:30:03	31.9298	-120.9632	15.89	32.745	19.04	319.619	0.64	1998-04-07 17:00:02	31.9692	-120.8792	15.884	32.731	20.64	325.4854	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	129	1997-07-06 09:34:14	31.7697	-121.2789	16.812	33.309	19.89	332.0674	0.64	1997-07-06 10:04:17	31.7979	-121.2244	16.206	33.375	19.88	332.485	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-06"
199804	"DAVID STARR JORDAN"	"JD"	130	1998-04-07 17:00:02	31.9692	-120.8792	15.884	32.731	20.64	325.4854	0.64	1998-04-07 17:30:04	32.0084	-120.7959	15.899	32.733	17.27	321.0679	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	130	1998-02-21 11:01:57	34.033	-118.9642	15.604	33.273	4.16	345.7929	0.64	1998-02-21 11:04:06	34.033	-118.964	15.617	33.275	6.16	350.2474	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	130	1997-07-06 10:04:17	31.7979	-121.2244	16.206	33.375	19.88	332.485	0.64	1997-07-06 10:34:17	31.8289	-121.1698	16.187	33.448	19.97	328.0571	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-06"
199802	"DAVID STARR JORDAN"	"JD"	130	1998-01-28 09:30:13	32.088	-120.6341	16.414	33.438	3.61	9.1571	0.64	1998-01-28 10:00:04	32.1301	-120.5496	16.426	33.459	2.53	301.1434	0.64	0	0	NA	0	0	3	"t"	"1998"	"1998-01-28"
199803	"DAVID STARR JORDAN"	"JD"	131	1998-02-21 11:18:48	34.0297	-118.955	15.644	33.302	2.64	350.0108	0.64	1998-02-21 11:21:00	34.0297	-118.955	15.646	33.301	4.04	345.6849	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199802	"DAVID STARR JORDAN"	"JD"	131	1998-01-28 10:00:04	32.1301	-120.5496	16.426	33.459	2.53	301.1434	0.64	1998-01-28 10:30:04	32.1732	-120.4628	15.922	33.382	3.48	286.7581	0.64	0	0	NA	0	0	2	"t"	"1998"	"1998-01-28"
199804	"DAVID STARR JORDAN"	"JD"	131	1998-04-07 17:30:04	32.0084	-120.7959	15.899	32.733	17.27	321.0679	0.64	1998-04-07 18:00:04	32.0477	-120.7139	16.012	32.788	20.73	335.1396	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	131	1997-07-06 10:34:17	31.8289	-121.1698	16.187	33.448	19.97	328.0571	0.64	1997-07-06 11:04:16	31.857	-121.1104	16.13	33.48	18.53	324.5596	0.64	0	0	0	0	NA	2	"t"	"1997"	"1997-07-06"
199804	"DAVID STARR JORDAN"	"JD"	132	1998-04-07 18:00:04	32.0477	-120.7139	16.012	32.788	20.73	335.1396	0.64	1998-04-07 18:29:05	32.0856	-120.6371	15.709	32.694	19.35	316.5235	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	132	1998-02-21 11:34:26	34.0221	-118.9585	15.71	33.267	1.85	355.7562	0.64	1998-02-21 11:37:33	34.0221	-118.9587	15.709	33.27	2.82	7.8008	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	132	1997-07-06 11:04:16	31.857	-121.1104	16.13	33.48	18.53	324.5596	0.64	1997-07-06 11:34:17	31.8838	-121.0515	16.612	33.556	17.2	324.6563	0.64	0	0	0	0	NA	2	"t"	"1997"	"1997-07-06"
199802	"DAVID STARR JORDAN"	"JD"	132	1998-01-28 10:30:04	32.1732	-120.4628	15.922	33.382	3.48	286.7581	0.64	1998-01-28 11:00:02	32.2171	-120.3736	15.918	33.356	5.13	273.141	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-28"
199802	"DAVID STARR JORDAN"	"JD"	133	1998-01-28 11:00:02	32.2171	-120.3736	15.918	33.356	5.13	273.141	0.64	1998-01-28 11:30:03	32.2596	-120.2874	16.103	33.41	5.06	283.7809	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-28"
199803	"DAVID STARR JORDAN"	"JD"	133	1998-02-21 11:55:26	34.0253	-118.9693	15.666	33.285	1.5	81.8948	0.64	1998-02-21 11:58:01	34.0256	-118.9695	15.654	33.284	2.49	35.2467	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199804	"DAVID STARR JORDAN"	"JD"	133	1998-04-07 21:39:03	32.076	-120.6645	15.913	32.728	19.23	322.134	0.64	1998-04-07 22:00:03	32.1005	-120.6118	15.548	32.617	17.67	341.5962	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	133	1997-07-06 11:34:17	31.8838	-121.0515	16.612	33.556	17.2	324.6563	0.64	1997-07-06 12:04:16	31.9118	-120.9915	16.702	33.519	17.81	325.9456	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-06"
199804	"DAVID STARR JORDAN"	"JD"	134	1998-04-07 22:00:03	32.1005	-120.6118	15.548	32.617	17.67	341.5962	0.64	1998-04-07 22:30:05	32.1381	-120.5348	16.031	32.729	21.91	332.474	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	134	1998-02-21 12:15:55	34.0282	-118.9785	15.542	33.236	3.93	40.126	0.64	1998-02-21 12:18:33	34.0282	-118.9788	15.496	33.196	3.57	28.6316	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199802	"DAVID STARR JORDAN"	"JD"	134	1998-01-28 11:30:03	32.2596	-120.2874	16.103	33.41	5.06	283.7809	0.64	1998-01-28 12:00:03	32.3024	-120.2025	15.893	33.387	5.84	272.9095	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-28"
199707	"DAVID STARR JORDAN"	"JD"	134	1997-07-06 12:04:16	31.9118	-120.9915	16.702	33.519	17.81	325.9456	0.64	1997-07-06 12:34:16	31.9408	-120.9344	16.816	33.509	18.08	323.6599	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-06"
199803	"DAVID STARR JORDAN"	"JD"	135	1998-02-21 12:34:50	34.0319	-118.9883	15.625	33.242	0.81	61.2434	0.64	1998-02-21 12:37:14	34.032	-118.9882	15.634	33.248	0.59	33.8633	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199802	"DAVID STARR JORDAN"	"JD"	135	1998-01-28 12:00:03	32.3024	-120.2025	15.893	33.387	5.84	272.9095	0.64	1998-01-28 12:30:05	32.3435	-120.1155	16.077	33.423	8.03	267.2219	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-28"
199804	"DAVID STARR JORDAN"	"JD"	135	1998-04-07 22:30:05	32.1381	-120.5348	16.031	32.729	21.91	332.474	0.64	1998-04-07 23:00:03	32.1743	-120.4578	15.861	32.684	19.59	329.4641	0.64	0	0	0	0	0	1	"t"	"1998"	"1998-04-07"
199707	"DAVID STARR JORDAN"	"JD"	135	1997-07-06 12:34:16	31.9408	-120.9344	16.816	33.509	18.08	323.6599	0.64	1997-07-06 13:03:16	31.9676	-120.883	16.815	33.498	17.36	322.6149	0.64	0	0	0	0	NA	2	"t"	"1997"	"1997-07-06"
199804	"DAVID STARR JORDAN"	"JD"	136	1998-04-07 23:00:03	32.1743	-120.4578	15.861	32.684	19.59	329.4641	0.64	1998-04-07 23:30:02	32.21	-120.3806	15.984	32.71	21.32	324.2001	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-07"
199803	"DAVID STARR JORDAN"	"JD"	136	1998-02-21 12:51:37	34.0346	-118.9969	15.452	33.196	0.89	42.9149	0.64	1998-02-21 12:54:14	34.0346	-118.9969	15.48	33.185	0.72	14.5493	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-21"
199707	"DAVID STARR JORDAN"	"JD"	136	1997-07-06 13:03:16	31.9676	-120.883	16.815	33.498	17.36	322.6149	0.64	1997-07-06 13:34:16	31.996	-120.8252	16.549	33.552	19.1	322.8434	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-06"
